_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
4025,3896,Horquilla Suspencion Corsa Derecha,3,3,549.35,0,352042        NI,Horquilla Suspencion Corsa Derecha Marca Safety,16,71,0,0,#aa0009,1,50,33,5,3.75,0
4026,10823,Horquilla Suspencion Corsa Izquierda,3,3,549.35,0,352041,Horquilla Suspencion Corsa Izquierda Marca Safety,16,71,0,0,#aa0009,1,50,33,5,3.75,0
4027,6855,Kit de Clutch Corsa,2,3,835,0,EJ-N18A,Kit de Clutch Corsa  Marca LUK,16,71,0,0,#aa0009,1,30,30,7.5,3.2,0
4028,6684,Radiador Agua Corsar Con Aire,2,2,850,0,346 AK,Radiador Agua Corsar Con Aire,79,98,0,0,#aa0009,1,81,47,12,3.95,0
4029,225,Radiador Agua Pick up D21,2,1,878,0,RD-NS04,Radiador Agua Nissan Pick up D21 2.4 Best Coolin,30,40,0,0,#aa0009,1,0,0,0,0,0
4030,7741,Switch Encendido Pick up D21 Completo,5,1,284,0,48700-23G0,Switch Encendido Pick up D21 Completo Marca Voltmax,30,40,0,0,#aa0009,1,7,9,15,0.65,0
4031,6867,Kit de Clutch Pick up D21 97-05,2,1,1789.99,0,624 277 500,Kit de Clutch Pick up D21 97-05 Marca LUK,30,40,0,0,#aa0009,1,33,33,9,7.55,0
4032,12624,Kit de Clutch Pick up D21 Original de Planta,2,1,1695.75,0,130856N210,Kit de Clutch Pick up D21 Original de Planta Nissan,30,40,0,0,#aa0009,1,34,34,8,8.45,0
4033,14357,Brazo Limpiabrisas Pick up D21 Derecho/Izquierdo,8,1,80,0,BLT-01,Brazo Limpiabrisas Pick up D21 Derecho/Izquierdo Generico,30,40,0,0,#aa0009,1,40,3,3,0.2,4
4034,6644,Radiador Agua Pick up D22 con/sin Aire Estanar,2,1,1219.99,0,CRNN0750,Radiador Agua Pick up D22 con/sin Aire Estanar Marca Isaka,31,93,0,0,#aa0009,1,75,62,10,4.5,0
4035,162,Radiador Agua Corsa Sin Aire,2,2,995,0,RA-VW1255,Radiador Agua Corsa Sin Aire Marca Herta,51,56,0,0,#aa0009,1,58,45,10,2.35,0
4036,13799,Sensor Cigueñal (Picado) Ibiza Cable Corto,5,5,225.55,0,06A-906-433N,Sensor Cigueñal (Picado) Ibiza Cable Corto Marca SMIDTD,41,80,0,0,#aa0009,1,9,4,15,0.2,0
4037,1503,Brazo Limpiabrisas Jetta A2 Izquierdo,8,2,48.99,0,90445300,Brazo Limpiabrisas Jetta A2 Izquierdo Marca Bruck,53,15,0,0,#aa0009,1,46,4,4,0.15,1
4038,3581,Brazo Limpiabrisas Trasero Jetta A2,8,2,77.99,0,171 955 410,Brazo Limpiabrisas Trasero Jetta A2 Genrico,53,15,0,0,#aa0009,1,0,0,0,0,4
4039,8715,Varilla Direccion Jetta A2 Hidraulica Izquierda,3,2,159.99,0,191 422 803,Varilla Direccion Jetta A2 Hidraulica Izquierda Marca Safety,53,15,0,0,#aa0009,1,44,10,1,0.85,0
4040,8714,Varilla Direccion Jetta A2 Hidraulica Derecha,3,2,159.99,0,191 422 804,Varilla Direccion Jetta A2 Hidraulica Derecha Marca Safety,53,15,0,0,#aa0009,1,44,10,1,0.85,0
4041,13685,Switch Intermitentes Jetta A2 Boton,5,2,78.99,0,161-953-235B,Switch Intermitentes Jetta A2 Boton Marca Voltmax,53,15,0,0,#aa0009,1,3,7,7,0.1,0
4042,8745,Varilla Empujadora Clutch Jetta A2,2,2,45.53,0,020 141 741 B,Varilla Empujadora Clutch Jetta A2,53,15,0,0,#aa0009,1,34,1,1,0.1,0
4043,10582,Tubo Respirador Aceite Jetta A3 1.8,2,2,57,0,037 103 211,Tubo Respirador Aceite Jetta A3 1.8,54,16,0,0,#aa0009,1,37,20,10,0.2,0
4044,238,Amortiguador Golf A4 5ta Puerta,8,2,111.99,0,1J6 827 550B,Amortiguador Golf A4 5ta Puerta Marca Safety,69,66,0,0,#aa0009,1,0,0,0,0,2
4045,185,Amortiguador Cajuela Jetta A4,8,2,96.99,0,3B5 827 550A,Amortiguador Cajuela Jetta A4 Marca Safety,55,17,0,0,#aa0009,1,31,4,3,0.15,2
4046,1506,Brazo Limpiabrisas Jetta A4 Der,8,2,127.42,0,1J1 955 410A,Limpiabrisas Jetta A4 Der Generico,55,17,0,0,#aa0009,1,60,5,5,0.35,4
4047,1507,Brazo Limpiabrisas Jetta A4 Izquierdo,8,2,136.14,0,1J1 955 409A,Brazo Limpiabrisas Jetta A4 Izquierdo Generico,55,17,0,0,#aa0009,1,60,5,5,0.35,4
4048,13800,Polea Loca Jetta A4,2,2,281.99,0,06A-109-479A,Polea Loca Jetta A4 Marca SMIDTD,55,17,0,0,#aa0009,1,5,9,9,0.45,0
4049,13799,Sensor Cigueñal Jetta A4 (Picado) Cable Corto,5,2,225.55,0,06A-906-433N,Sensor Cigueñal Jetta A4 (Picado) Cable CortoMarca SMIDTD,55,17,0,0,#aa0009,1,9,4,15,0.2,0
4050,2994,Cuarto Facia Jetta A4 Frontal Ambar 08- Derecha,4,2,175.99,0,FTNV0151,Cuarto Facia Jetta A4 Frontal Ambar 08- Derecha,55,17,0,0,#aa0009,1,5,8,33,0.2,18
4051,2995,Cuarto Facia Jetta A4 Frontal Ambar 08- Izquierdo,4,2,175.99,0,FTNV0152,Cuarto Facia Jetta A4 Frontal Ambar 08- Izquierdo Marca DIforza,55,17,0,0,#aa0009,1,5,8,33,0.2,18
4052,12508,Carter Jetta A4 2.0 Aluminio,2,2,670,0,038-103-601NA,Carter Jetta A4 2.0 Aluminio Marca Top Engine,55,17,0,0,#aa0009,1,28,13,44,2,0
4053,14347,Consola Descanza Brazos Jetta A4 Universal,8,2,728,0,IGC56008,Consola Descanza Brazos Jetta A4 Universal Generica,55,17,0,0,#aa0009,1,14,17,33,1.6,4
4054,11789,Radiador Agua Jetta A6 15-17 Automatico,2,2,1670,0,CRNV0111,Radiador Agua Jetta A6 15-17 Automatico Marca Isaka,57,19,0,0,#aa0009,1,67,38,10,2.65,0
4055,13846,Radiador Agua Jetta A6 2.5 Automatico,2,2,1425,0,CRNV0110,Radiador Agua Jetta A6 2.5 Automatico Marca Isaka,57,19,0,0,#aa0009,1,83,52,11,3.05,0
4056,7035,Radiador Agua March Automatico,2,1,1540,0,CRNN0910,Radiador Agua March Automatico Marca Isaka,27,34,0,0,#aa0009,1,72,51,12,3.25,0
4057,12587,Deposito Anticongelante March 08-18,2,1,338.99,0,217101HS3B,Deposito Anticongelante March 08-18 Marca Bruck,27,34,0,0,#aa0009,1,15,12,37,0.15,1
4058,10464,Radiador Agua Matiz G2,2,3,720,0,CRNG0110,Radiador Agua Matiz G2 Marca Isaka,18,73,0,0,#aa0009,1,64,42,10,2.45,0
4059,13512,Junta Multiple Admision Matiz 8 Valvulas 03-16,2,3,31.74,0,JURG0100,Junta Multiple Admision Matiz 8 Valvulas 03-16 SP,18,73,0,0,#aa0009,1,17,50,1,0.1,0
4060,1949,Horquilla Suspencion Matiz Derecho/Izquierdo,3,3,169,0,1503001SFT,Horquilla Suspencion Matiz Derecho/Izquierdo Marca Safety,18,73,0,0,#aa0009,1,,,,,0
4061,1608,Liga Bomba Gasolina Platina,2,1,48.99,0,208,Liga Bomba Gasolina Platina,33,44,0,0,#aa0009,1,14,14,1,0.1,0
4062,3071,Junta Multiple Admision Platina,2,1,29,0,NS-4201,Junta Multiple Admision Platina Marca Top Engine,33,44,0,0,#aa0009,1,38,10,1,0.1,0
4063,7055,Reten Cigueñal Platina Delantero,2,1,28,0,13510-00QAA,Reten Cigueñal Platina Delantero Marca Nikko,33,44,0,0,#aa0009,1,6,6,1,0.1,0
4064,259,Amortiguador Pointer 5ta Puerta Sedan,8,2,96.99,0,377 827 550C,Amortiguador Pointer 5ta Puerta Sedan Marca Safety,61,62,0,0,#aa0009,1,0,0,0,0,2
4065,13793,Bulbo Sensor Temperatura Pointer Azul 01-,5,2,78.26,0,025-908-161-5,Bulbo Sensor Temperatura Pointer Azul 01- Marca SMIDTD,61,62,0,0,#aa0009,1,5,4,8,0.1,54
4066,417,Arillo Claxon Pointer,5,2,63.99,0,377 419 660 A,Arillo Claxon Pointer,61,62,0,0,#aa0009,1,8,8,3,0.1,4
4067,10122,Amortiguador Cofre Polo 03-08,8,2,129,0,6Q0 823 359,Amortiguador Cofre Polo 03-08 Marca Safety,75,94,0,0,#aa0009,1,0,0,0,0,2
4068,12508,Carter Polo 2.0 Aluminio,2,2,670,0,038-103-601NA,Carter Polo 2.0 Aluminio Marca Top Engine,75,94,0,0,#aa0009,1,28,13,44,2,27
4069,2753,Radiador Agua Sentra 11-17 Automatico,2,1,1788.99,0,CRNN1400,Radiador Agua Sentra 11-17 Automatico Marca Isaka,34,47,0,0,#aa0009,1,75,56,16,3.4,0
4070,561,Radiador Agua Sentra 01-06 Automatico,2,1,1198.94,0,RA-NIS0555,Radiador Agua Sentra 01-06 Automatico Marca Herta,34,46,0,0,#aa0009,1,52,75,10,4,0
4071,10889,Radiador Agua Sentra 01-06 Estandar,2,1,1322,0,CRNN1300,Radiador Agua Sentra 01-06 Estandar Marca Isaka,34,46,0,0,#aa0009,1,76,54,13,2.95,0
4072,13499,Junta Multiple Plenum Sentra 07-12,2,1,17.49,0,JERN1400,Junta Multiple Plenum Sentra 07-12 Marca SP,34,47,0,0,#aa0009,1,19,50,1,0.1,0
4073,11030,Kit de Clutch Sentra 01-06 1.8 Marca Luk,2,1,2130,0,622 302 300,Kit de Clutch Sentra 01-06 1.8 Marca Luk,34,46,0,0,#aa0009,1,32,32,9,5.45,0
4074,5721,Tolva Motor Sentra 96-00 Derecho,2,1,97.99,0,CTRN0111,Tolva Motor Sentra 96-00 Derecho,34,46,0,0,#aa0009,1,70,30,26,0.5,0
4075,5741,Tolva Motor Sentra 96-00 Izquierdo,2,1,97.99,0,CTRN0112,Tolva Motor Sentra 96-00 Izquierdo,34,45,0,0,#aa0009,1,50,24,4,0.3,0
4076,9884,Bomba Clutch Sentra 01-06,2,1,226,0,30610-5M007P,Bomba Clutch Sentra 01-06 Marca FP,34,46,0,0,#aa0009,1,26,7,11,0.55,38
4077,5264,Motoventilador Sentra 01-06 Doble Con Aire Completo,5,1,1480.22,0,21481-4Z320HQ,Motoventilador Sentra 01-06 Doble Con Aire Completo Marca Best Cooling,34,46,0,0,#aa0009,1,14,18,80,4.6,0
4078,2720,Faro Spark Auxiliar Derecho,4,3,250,0,FXNC0801,Faro Spark Auxiliar Derecho,20,75,0,0,#aa0009,1,,,,,0
4079,13513,Junta Multiple Admision Spark,2,3,62.99,0,JURC0800,Junta Multiple Admision Spark,20,75,0,0,#aa0009,1,17,50,1,0.1,0
4080,2721,Faro Spark Auxiliar Izquierda,4,3,250,0,FXNC0802,Faro Spark Auxiliar Izquierda,20,75,0,0,#aa0009,1,,,,,0
4081,4709,Bomba Deposito Limpiabrisas Tiida,5,1,105,0,28910-EL400M,Bomba Deposito Limpiabrisas Tiida Marca Voltmax,35,49,0,0,#aa0009,1,11,8,4,0.1,26
4082,14357,Brazo Limpiabrisas Tsuru I Derecho/Izquierdo,8,1,80,0,BLT-01,Brazo Limpiabrisas Tsuru I Derecho/Izquierdo Generico,83,102,0,0,#aa0009,1,40,3,3,0.2,4
4083,14357,Brazo Limpiabrisas Tsuru II Derecho/Izquierdo,8,1,80,0,BLT-01,Brazo Limpiabrisas Tsuru II Derecho/Izquierdo Generico,83,103,0,0,#aa0009,1,40,3,3,0.2,4
4084,6664,Radiador Agua Tsuru III 16 Valvulas,2,1,665,0,21410-F4200E,Radiador Agua Tsuru III 16 Valvulas Marca Best Cooling,83,105,0,0,#aa0009,1,73,50,15,3.5,0
4085,13412,Radiador Agua Tsuru III 16 Valvulas Automatico,2,1,1367.72,0,CRNN0130,Radiador Agua Tsuru III 16 Valvulas Automatico,83,105,0,0,#aa0009,1,75,50,15,2.75,0
4086,10101,Pisa Alfombra Truru III Delantero Derecho,8,1,46,0,CENN0151,Pisa Alfombra Tsuru III Delantero Derecho,83,105,0,0,#aa0009,1,0,0,0,0,0
4087,6374,Pisa Alfombra Tsuru III Trasero Derecho,8,1,46,0,CENN0153,Pisa Alfombra Tsuru III Trasero Derecho,83,105,0,0,#aa0009,1,0,0,0,0,0
4088,8931,Pisa Alfombra Tsuru III Delantero Izquierdo,8,1,46,0,CENN0154,Pisa Alfombra Tsuru III Delantero Izquierdo,83,105,0,0,#aa0009,1,0,0,0,0,0
4089,6373,Pisa Alfombra Tsuru III Delantero Izquierdo,8,1,46,0,CENN0152,Pisa Alfombra Tsuru III Delantero Izquierdo,83,105,0,0,#aa0009,1,61,8,3,0.2,0
4090,9600,Bisel Faro Tsuru III 96-13 Derecho,4,1,38.99,0,CBFN0101  1280,Bisel Faro Tsuru III 96-13 Derecho Generico,83,105,0,0,#aa0009,1,45,9.5,9,0.1,4
4091,9601,Bisel Faro Tsuru III 96-13 Izquierdo,8,1,38.99,0,CBFN010  21281,Bisel Faro Tsuru III 96-13 Izquierdo Generico,83,105,0,0,#aa0009,1,45,9.5,9,0.1,4
4092,5950,Moldura Botagua Tsuru III Exterior Trasera Izquierda,8,1,193.99,0,82821 50Y01,Moldura Botagua Tsuru III Exterior Trasera Izquierda,83,105,0,0,#aa0009,1,0,0,0,0,0
4093,5949,Moldura Botagua Tsuru III Exterior Trasera Derecha,8,1,193.99,0,82820 50Y01,Moldura Botagua Tsuru III Exterior Trasera Derecha,83,105,0,0,#aa0009,1,0,0,0,0,0
4094,5948,Moldura Botagua Tsuru III Exterior Delantera Izquierda,8,1,290,0,CERN0152,Moldura Botagua Tsuru III Exterior Delantera Izquierda,83,105,0,0,#aa0009,1,59,5,2,0.2,0
4095,8052,Moldura Botagua Tsuru III Exterior Delantera Derecha,8,1,285,0,CERN0161,Moldura Botagua Tsuru III Exterior Delantera Derecha,83,105,0,0,#aa0009,1,57,4,4,0.1,0
4096,11226,Caja Termostato Agua Tsuru III 16 Val Con Pivote,2,1,269,0,11061-F4300,Caja Termostato Agua Tsuru III 16 Val Con PivoteMarca Kishio,83,105,0,0,#aa0009,1,9,9,17,0.3,58
4097,13797,Sensor Map Platina,5,1,278,0,25085-00QAA,Sensor Map Platina Marca KISHIO,33,44,0,0,#aa0009,1,6,6,7,0.1,0
4098,14247,Polea Cigueñal Tsuru III 16 Valvulas 2Bandas Ancladas,2,1,503.16,0,12303-f4303,Polea Cigueñal Tsuru III 16 Valvulas 2Bandas Ancladas Marca SMITID,83,105,0,0,#aa0009,1,12,14,19,1.9,0
4099,14244,Perno Puerta Tsuru III,4,1,35.99,0,80698-50A00,Perno Puerta Tsuru III Marca Kishio,83,105,0,0,#aa0009,1,6,1,1,0.1,0
4100,2170,Kit de Clutch Tsuru III Marca SECO,2,1,723,0,TKKN0100,Kit de Clutch Tsuru III Marca SECO,83,105,0,0,#aa0009,1,26,26,6,4.05,0
4101,6856,Kit de CLutch Tsuru III Marca LUK,2,1,1019.99,0,619 084 667,Kit de CLutch Tsuru III Marca LUK,83,105,0,0,#aa0009,1,26,26,9,4.2,0
4102,12193,Horquilla Clutch Tsuru III Original con Pernos,2,1,198,0,30537-M8005,Horquilla Clutch Tsuru III Original con Pernos,83,105,0,0,#aa0009,1,8,10,4,0.5,0
4103,5721,Tolva Moptor Tsuru III Inferior Derecha,2,1,97.99,0,CTRN0111,Tolva Moptor Tsuru III Inferior Derecha,83,105,0,0,#aa0009,1,48,33,4,0.3,0
4104,5741,Tolva Motor Inferior Izquierda,2,1,97.99,0,CTRN0112,Tolva Motor Inferior Izquierda,83,105,0,0,#aa0009,1,50,24,4,0.3,0
4105,9137,Cremallera Tsuru III Estandar,3,1,745.21,0,48001-65Y10DSFT,Cremallera Tsuru III Estandar Marca Safety,83,105,0,0,#aa0009,1,20,10,20,5.2,2
4106,5939,Radiador Agua Tsuru III 8 Valvulas,2,1,202,0,21410-59Y00,Radiador Agua Tsuru III 8 Valvulas Marca Best Cooling,83,104,0,0,#aa0009,1,52,15,73,3.7,0
4107,8124,Tensor Cadena Tsuru III 16 Valvulas Sup Machine Top,2,1,173,0,13070-53Y13,Tensor Cadena Tsuru III 16 Valvulas Sup Machine Top,83,105,0,0,#aa0009,1,5,6,9,0.3,0
4108,11329,Sonda Lambda Tsuru III 4 Cables 08-17,5,1,624.99,0,ESNN0120,Sonda Lambda Tsuru III 4 Cables 08-17 Marca NPPN,83,105,0,0,#aa0009,1,4,7,12,0.15,0
4109,12660,Switch Intermitentes Tsuru III,5,1,77,0,25290-F4100,Switch Intermitentes Tsuru III Marca Voltmax,83,105,0,0,#aa0009,1,3,5,8,0.1,0
4110,2492,Chicote Cofre Tsuru III,2,1,196.45,0,ICRN0100,Chicote Cofre Tsuru III Marca Yokomitsu,83,105,0,0,#aa0009,1,40,30,3,0.3,10
4111,9149,Espejo Tsuru III Izquierdo,4,1,119,0,96302-Y02G0,Espejo Tsuru III Izquierdo Marca Nikko,83,105,0,0,#aa0009,1,27,21,17,0.65,0
4112,9150,Espejo Tsuru III Derecho,4,1,119,0,96301-Y02G0,Espejo Tsuru III Derecho Marca Nikko,83,105,0,0,#aa0009,1,27,21,17,0.65,0
4113,7035,Radiador Agua Versa Automatico,2,1,1540,0,CRNN0910,Radiador Agua Versa Automatico Marca ISAKA,37,51,0,0,#aa0009,1,73,51,12,3.25,0
4114,12587,Deposito Anticongelante Versa 08-18,2,1,338.99,0,217101HS3B,Deposito Anticongelante Versa 08-18 Marca Bruck,37,51,0,0,#aa0009,1,12,15,37,0.15,1
4115,5494,Manguera Freno Trasera Golf A2,7,2,52,0,171 611 775,Manguera Freno Trasera Golf A2 Marca Egp,52,57,0,0,#aa0009,1,34,3,3,0.1,0
4116,7129,Rondana Monoblock Vocho 1500,2,2,1.99,0,A018,Rondana Monoblock 1500,64,68,0,0,#aa0009,1,2,2,1,0.1,0
4117,7129,Rondana Funda Clutch Vocho,2,2,1.99,0,A018,Rondana Funda Clutch Vocho,64,68,0,0,#aa0009,1,2,2,1,0.1,0
4118,5502,Manguera Feno Golf A3 Delantera,7,2,54.99,0,BH-VW-01,Manguera Feno Golf A3 Delantera,68,65,0,0,#aa0009,1,6,2,2,0.1,0
4119,96,Ahorcador de Chicote de Acelerador Vocho,2,2,5.99,0,111 721 577,Ahorcador de Chicote de Acelerador Vocho,64,68,0,0,#aa0009,1,2,1,1,0.1,4
4120,5504,Manguera Freno Delantera Golf A4,7,2,129,0,NF192612702,Manguera Freno Delantera Golf A4 MArca FP,69,66,0,0,#aa0009,1,48,2,2,0.1,0
4121,7764,Goma Estabilizador Trasero (Barril) Vocho,3,2,12.79,0,113 501 813 E,Goma Estabilizador Trasero (Barril) Vocho,64,68,0,0,#aa0009,1,4,3.5,3.5,0.1,0
4122,7808,Tambor Trasero Golf A3,7,2,468,0,1H0 501 615,Tambor Trasero Golf A3 Marca Regal Parts,68,65,0,0,#aa0009,1,22,22,6,4.4,0
4123,13929,Junta Multiple Admision Golf A4 (4 Ligas),2,2,38,0,GJ-666,Junta Multiple Admision Golf A4 (4 Ligas) Marca GUJI,69,66,0,0,#aa0009,1,12,10,2,0.1,0
4124,8807,Volante Motor Golf A2 Estandar,2,2,569,0,027 105 271R,Volante Motor Golf A2 Estandar,52,57,0,0,#aa0009,1,30,30,8,4,0
4125,4485,Goma de Tubo Protector (Grafitada) Vocho,2,2,8,0,113 109 345 A,Goma de Tubo Protector (Grafitada) Vocho,64,68,0,0,#aa0009,1,3,3,1,0.1,0
4126,4295,Junta Cuerpo Aceleracion Golf A2,2,2,63.83,0,N/A,Junta Cuerpo Aceleracion Golf A2,52,57,0,0,#aa0009,1,14,17,1,0.1,0
4127,4295,Junta Cuerpo Aceleracion Golf A3,2,2,63.83,0,N/A,Junta Cuerpo Aceleracion Golf A3 Marca MAc,68,65,0,0,#aa0009,1,14,17,1,0.1,0
4128,4995,Junta Multiple Admision Golf A2,2,2,21.25,0,GJ-537,Junta Multiple Admision Golf A2 Marca GUJI,52,57,0,0,#aa0009,1,30,10,1,0.1,0
4129,4995,Junta Multiple Admision Golf A3 1800,2,2,21.25,0,GJ-537,Junta Multiple Admision Golf A3 1800 Marca GUJI,68,65,0,0,#aa0009,1,30,10,1,0.1,0
4130,5000,Junta Multiple Admision Golf A4 2.0,2,2,40.64,0,GJ-615,Junta Multiple Admision Golf A4 2.0 Marca GUJI,69,66,0,0,#aa0009,1,22,10,1,0.1,0
4131,4992,Junta Multiple Admision Golf A3,2,2,75,0,026 129 717 F,Junta Multiple Admision Golf A3 Marca GUJI,68,65,0,0,#aa0009,1,28,8,1,0.1,0
4132,4995,Junta Multiple Admision Golf A3 1800,2,2,21.25,0,GJ-537,Junta Multiple Admision Golf A3 1800 Marca Cromax,68,65,0,0,#aa0009,1,30,10,1,0.1,0
4133,4995,Junta Multiple Admision Golf A2,2,2,21.25,0,GJ-537,Junta Multiple Admision Golf A2,52,57,0,0,#aa0009,1,30,10,1,0.1,0
4134,5006,Junta Multiple Admision y Escape Golf A3 1800,2,2,37,0,GJ-538,Junta Multiple Admision y Escape Golf A3 1800Marca Guji,68,57,0,0,#aa0009,1,30,10,1,0.1,0
4135,5006,Junta Multiple Admision y Escape TGolf A2,2,2,37,0,GJ-538,Junta Multiple Admision y Escape TGolf A2 Marca Guji,52,57,0,0,#aa0009,1,30,10,1,0.1,0
4136,10231,Radiador Agua Golf A3 Con Aire,2,2,714,0,1HM 121 253R,Radiador Agua Golf A3 Con Aire Marca Best Cooling,68,65,0,0,#aa0009,1,82,42,11,3.55,0
4137,8936,Radiador Agua Golf A3 2.0L Con Aire,2,2,958.99,0,RA-VW1155,Radiador Agua Golf A3 2.0L Con Aire Marca Herta,68,65,0,0,#aa0009,1,74,36,10,2.65,0
4138,1503,Brazo Limpiabrisas Golf A2 Izquierdo,8,2,48.99,0,191 955 407,Brazo Limpiabrisas Golf A2 Izquierdo Marca Bruck,52,57,0,0,#aa0009,1,60,5,5,0.35,1
4139,1506,Brazo Limpiabrisas Golf A4 Derecho,8,2,127.42,0,1J1 955 410A,Brazo Limpiabrisas Golf A4 Derecho Generic,69,66,0,0,#aa0009,1,60,5,5,0.35,4
4140,1507,Brazo  Limpiabrisas Golf A4 Izquierdo,8,2,136.14,0,1J1 955 409A,Brazo  Limpiabrisas Golf A4 Izquierdo Generico,69,66,0,0,#aa0009,1,60,5,5,0.35,4
4141,3581,Brazo Limpiabrisas Trasero Golf A2,8,2,77.99,0,171 955 410,Brazo Limpiabrisas Trasero Golf A2 Generico,52,57,0,0,#aa0009,1,0,0,0,0,4
4142,13800,Polea Loca Golf A4,2,2,281.99,0,06A-109-479A,Polea Loca Golf A4 Marca SMIDTD,69,66,0,0,#aa0009,1,5,9,9,0.45,0
4143,13799,Sensor Cigueñal Golf A4 (Picado) Cable Corto,5,2,225.55,0,06A-906-433N,Sensor Cigueñal Golf A4 (Picado) Cable Corto Marca SMIDTD,69,66,0,0,#aa0009,1,9,4,15,0.2,0
